,Quantity,Sales,Discount,Profit
99,10,2695.2031384843904,0.0,-569.7071316319423
100,25,966.0503767748239,0.6000000000000001,-276.67303945132335
101,9,596.7093083938062,0.0,-1466.9979296739182
102,3,817.1042650550638,0.2,-1253.166311425139
103,4,3404.824892115919,0.4,-47.28921154583372
104,36,694.7095503047309,0.0,-1535.29449952206
105,14,2170.3107806292933,0.0,505.0898993877124
106,6,2843.4784842603844,0.2,-529.9522804957862
107,33,3111.790280943978,0.2,-73.2173168555264
108,17,2448.324883143597,0.2,819.0311388403536
109,23,4172.967501558926,0.0,1456.7021267829243
110,4,2813.5229637021093,0.4,-1669.9300326505531
111,13,285.84428957231194,0.2,-544.1017316000971
112,6,376.3460296032163,0.6000000000000001,-342.0757008439143
113,14,1374.557899447786,0.30000000000000004,-1385.278722287694
114,25,1572.941451735141,0.0,-141.63115378320504
115,29,483.5850507180757,0.0,-44.74961193744116
116,10,4228.865233883603,0.0,-10.79905766516481
117,12,1851.5723306447287,0.1,1732.7703794199836
118,23,3449.1383501746564,0.2,1506.9949798092764
119,7,3621.683493002943,0.4,-525.8359921983551
120,38,4069.000957837461,0.2,1163.4650324009096
121,21,572.3355772663812,0.2,1735.7325893075201
122,13,594.7485373838543,0.1,957.3704104863834
123,5,2908.789235769495,0.2,973.8998483085109
124,9,1221.3310199382565,0.30000000000000004,1557.302017894763
125,12,1253.394639275134,0.30000000000000004,-1652.4672906348542
126,34,3837.020225723582,0.30000000000000004,726.3375340691571
127,60,3354.365177212042,0.6000000000000001,-64.18704383019963
128,13,1881.8586594335557,0.5,-252.13614327278356
129,6,337.90539423557965,0.0,225.35919726600355
130,14,4074.5682355632575,0.7000000000000001,730.5228710813651
131,6,4085.480112692176,0.0,-995.6350223386346
132,25,3957.0439974119327,0.5,939.8474496172751
133,12,2653.244786713528,0.0,387.4073283651253
134,23,2318.8500770297146,0.30000000000000004,-1536.4999645821026
135,4,506.56000983304256,0.0,304.9522764283645
136,2,72.50553307192993,0.0,-860.3629468299301
137,3,1253.3732824532874,0.8,1068.636441864857
138,15,2336.858880376599,0.4,922.9442167785803
139,37,366.26023374847017,0.6000000000000001,-1134.3605808859859
140,28,2809.25950905156,0.4,1560.576587689822
141,27,1494.7621922800158,0.0,-136.10798682116456
142,2,3629.2913633747926,0.0,-1411.1173198894278
143,15,3215.2217443682493,0.7000000000000001,-428.071985895564
144,28,3778.8884672192166,0.2,-152.78641613649484
145,58,1434.6570383127835,0.1,-1118.298937717688
146,7,2944.2276915227553,0.30000000000000004,-909.5667951574935
147,25,1422.4994585171273,0.30000000000000004,-1566.27228538094
148,59,427.4757245519942,0.5,350.9740225166395
149,15,775.4144626911342,0.0,523.7970151004117
150,6,703.4247051423142,0.5,1633.314339741885
151,41,1615.1857624846257,0.0,-218.9832274521773
152,3,4012.2198061139893,0.5,1939.9119551606561
153,10,3163.72026317811,0.30000000000000004,-1777.5336960178922
154,17,2045.6107730305182,0.2,1970.926828463225
155,22,682.7508720913343,0.0,-1403.828110855759
156,47,1832.8082282863845,0.2,681.7630546723324
157,13,2807.278646196851,0.2,-1755.5104488012328
158,38,1114.5418521809227,0.5,-641.6613187898154
159,28,876.0902293263498,0.1,386.48504919877246
160,29,134.44967310402185,0.2,-316.0726389104534
161,8,2726.7863847369763,0.6000000000000001,-1131.0856936208004
162,29,2087.6963467090486,0.2,1812.839488422377
163,17,3895.1191803816178,0.5,917.452935335609
164,25,590.0709414982925,0.30000000000000004,1278.081166726896
165,45,6.923465771371267,0.30000000000000004,1455.8839596729624
166,3,676.5023075617682,0.0,-1178.0079005055854
167,36,143.95019239753051,0.7000000000000001,-1249.834798836562
168,29,2442.0421287365552,0.5,184.27895070531008
169,11,3421.9256845450154,0.6000000000000001,-1472.4015303702442
170,1,976.3909147165269,0.2,-1584.5786578150253
171,9,1615.7980907100707,0.6000000000000001,-1190.6605569415306
172,4,622.2727403795483,0.0,556.765350039627
173,2,280.32070566757704,0.0,-1696.2351047306647
174,8,381.9756400553155,0.5,-304.48967897069315
175,48,1677.8950262447795,0.1,-939.8714533711939
176,5,4240.539512703497,0.1,-107.18129206089816
177,69,1643.434634118136,0.4,462.4078303746776
178,5,2019.6690181937413,0.2,1660.5653119325636
179,20,3117.449653917721,0.2,1829.0423975019323
180,24,607.1491999413585,0.4,-1479.7976503741825
181,15,1759.5442121029373,0.2,-678.1617510169888
182,56,1452.7932977231244,0.5,-220.37650376823444
183,31,971.2015369911136,0.1,38.49648883735517
184,21,4178.013909589142,0.0,-434.0627102397307
185,6,1010.5526497965155,0.30000000000000004,-992.2829089921181
186,21,2403.60918612663,0.1,1028.505885247372
187,36,2786.399120954956,0.0,-28.848282283693607
188,9,633.0756424653304,0.2,-298.17271060177404
189,58,233.00002236397677,0.6000000000000001,-417.804271210822
190,2,3676.4555523967,0.0,-609.712042656719
191,14,38.494918802994086,0.2,-1604.1744175278463
192,12,2588.4610028314773,0.5,-347.72151505794386
193,19,976.1580935289118,0.2,1863.385383719504
194,73,723.9946766895948,0.5,1334.8590963253207
195,3,1051.4313349183049,0.2,-888.2439916745817
196,4,708.3114557982476,0.30000000000000004,239.99583304134762
197,8,3478.640869378793,0.2,-250.069025017262
198,27,2774.5181451752833,0.5,-80.40131220803187
199,10,1664.9330695494,0.0,-1246.565579729008
200,42,3052.9303091378806,0.5,-1527.9369132513712
201,21,1118.2288530760454,0.7000000000000001,696.0100319755118
202,8,2732.261356665639,0.2,-1763.5758012868198
203,17,2469.6187951289126,0.4,636.1516745873016
204,4,1759.8816497576329,0.0,1419.083499764107
205,5,366.3716118298493,0.30000000000000004,1345.8806513265952
206,25,752.2670563611938,0.6000000000000001,-33.928107364615926
207,3,3069.1416212282275,0.5,-433.802988955242
208,16,3692.8746381803235,0.30000000000000004,-975.4830824910522
209,8,3671.9858398621773,0.2,-416.286937007196
210,11,1806.6491058254342,0.2,-216.14179217055153
211,25,633.8183852805289,0.4,-1317.3778582534833
212,21,3631.7004130790406,0.30000000000000004,-561.8467911049368
213,15,3847.396323924896,0.0,-644.406976376343
214,2,843.1317507499662,0.4,-1196.1745693718217
215,9,1628.6385840022745,0.4,-1016.7867217237588
216,21,1841.888746331575,0.5,1806.0353023643909
217,6,188.29596336455685,0.1,486.1474378430132
218,23,2355.734965105186,0.6000000000000001,-447.65929524519584
219,20,1181.4631318576894,0.5,22.18364441317385
220,2,379.62656824018507,0.1,-1456.990029626159
221,8,3067.481868772374,0.6000000000000001,568.3156108906953
222,26,2855.838747267165,0.4,975.9001051290995
223,10,2793.1817534671295,0.0,907.2152000703406
224,13,3347.3473485864365,0.30000000000000004,261.95855911180547
225,18,2748.274237033703,0.5,723.0552158466032
226,51,812.6073739195429,0.6000000000000001,1474.404566364811
227,65,2493.5415755121003,0.4,1461.317616863708
228,38,1297.3078835839847,0.2,57.634857308360324
229,3,604.5622361458433,0.30000000000000004,1094.6553698299924
230,17,368.74544364753655,0.0,-108.19868586430698
231,4,1185.5389551466264,0.0,-467.05870184322225
232,33,2559.1103971730863,0.2,1335.073243980494
233,53,26.151541931331206,0.0,1933.3216757379325
234,16,3671.2167550403015,0.1,1456.9622091092713
235,9,322.2551859112755,0.5,387.6757862653228
236,36,2223.9903248908377,0.7000000000000001,-1148.5491767225071
237,20,3268.7118898293365,0.1,1916.9106845386866
238,3,895.1931733435888,0.0,-784.0521959284579
239,2,2801.7501160637917,0.30000000000000004,292.6912839856793
240,6,889.0381942915808,0.30000000000000004,408.9187204449215
241,77,2305.5289410279433,0.1,1821.1589828704052
242,32,1513.588007780785,0.6000000000000001,-675.7563258977368
243,25,3072.02058959684,0.30000000000000004,1512.223972530565
244,20,2659.6802405960575,0.2,1797.9962173632437
245,3,673.5437917067032,0.2,728.2880413290056
246,5,558.208504493487,0.30000000000000004,-473.5664145287021
247,15,4143.225601159804,0.1,-40.60609204047364
248,4,2508.0515406155796,0.0,-196.12830748900342
249,42,1384.930567351819,0.0,1697.5660358216048
250,16,2788.4791013014383,0.5,1866.7747830848623
251,8,823.7850023156774,0.5,-911.2641954083057
252,2,400.29733339672,0.0,-1519.0017429675822
253,3,2597.2620272811955,0.5,789.8787540634746
254,38,2697.104981829297,0.7000000000000001,1685.787958574463
255,39,2279.662377304964,0.30000000000000004,-1781.5853442051996
256,29,2521.5128378184986,0.4,-1361.9075049251567
257,45,4116.356015474877,0.4,-307.4107124116272
258,53,612.1183451133377,0.30000000000000004,-388.38846049513586
259,9,1435.175947748619,0.1,1248.0494198324284
260,40,4150.546969689549,0.1,-729.980566610483
261,57,3759.040217384711,0.2,486.91537658901575
262,8,2399.7510428876853,0.0,1197.5724278707573
263,37,89.28657767425821,0.0,-1057.266713950176
264,20,1142.1448755570248,0.8,-1547.5571045181841
265,29,1104.5909939597375,0.4,625.5518661097365
266,38,1731.786638890804,0.0,-316.49586533116803
267,8,1015.51196793678,0.4,1895.270228315231
268,27,3472.2449134466533,0.6000000000000001,-279.1007508566893
269,12,2046.4623099425091,0.2,-412.8512564257844
270,60,2081.1362403857397,0.4,-792.7991869613384
271,47,687.2900958066572,0.2,886.5616004922156
272,14,2304.7091862858156,0.1,1022.9531555488459
273,17,2216.32811816134,0.2,1341.654352410935
274,43,2461.481938339894,0.1,1112.7404153246132
275,14,3783.28395409382,0.6000000000000001,-182.02429100557583
276,33,2960.587012491323,0.4,511.41726293952956
277,32,3178.622286753121,0.6000000000000001,1259.70611879284
278,7,565.7608316230545,0.2,-343.9296966718223
279,8,1824.7967827524428,0.0,1895.5297410518717
280,47,2614.6234720507814,0.6000000000000001,1497.6466358135801
281,37,4245.858388210233,0.30000000000000004,1636.9566657015841
282,70,3448.8663232790364,0.4,-883.3270572851757
283,25,292.4958486669438,0.0,690.9098944023724
284,25,707.9865366612759,0.1,-859.7669144396363
285,41,2611.0757111727985,0.6000000000000001,505.3437717397344
286,12,3533.6443956820535,0.7000000000000001,235.39784396390382
287,22,1946.1496974502022,0.4,-1482.3182256725727
288,35,3895.812034013982,0.2,-376.2382433915709
289,23,1461.5247526538642,0.2,-963.4493681370034
290,36,234.6964310410989,0.2,-624.1564442786228
291,24,3645.3991338158144,0.4,1377.1985677449409
292,5,166.49624207022399,0.8,1968.9720821257745
293,3,2489.5528047596863,0.2,1275.882239023433
294,1,2766.0936955897423,0.2,57.87286135900126
295,45,234.39784124849854,0.4,-726.4259821752128
296,11,3866.2735798761314,0.2,-1453.6145857979964
297,31,840.1508255541504,0.5,537.8121770128225
298,6,926.3441010547829,0.0,1056.007231416783
299,26,426.77973440658815,0.4,447.8069745925807
300,39,716.0614927777251,0.6000000000000001,365.44633988500686
301,20,2980.9797291413793,0.4,1969.2368795383984
302,6,31.59552842102005,0.7000000000000001,194.32697293040223
303,5,3250.811073752092,0.7000000000000001,-1692.0984053332663
304,3,3425.313559119596,0.1,-1810.0147666873784
305,19,3455.184658945104,0.5,1671.1926129907204
306,53,1467.033249952697,0.4,1472.5382561239537
307,17,4017.601203601774,0.0,813.7339527171946
308,54,4128.547776423264,0.30000000000000004,-995.2760846969663
309,1,2947.5106056828045,0.0,-787.466394790832
310,23,1972.098810134463,0.30000000000000004,-1314.369612562647
311,23,466.21940948284293,0.5,-1489.9963813671948
312,23,4192.897551246696,0.6000000000000001,-1762.7880602525233
313,5,67.98369480888012,0.5,763.2603698329224
314,16,4144.60166296556,0.2,-829.7098822983903
315,8,1445.605225142501,0.7000000000000001,-519.4419289338962
316,21,2136.9659124321756,0.2,-1664.7928835295943
317,3,4006.938314714097,0.4,-1293.6285103755322
318,29,3306.94390068206,0.6000000000000001,-140.66581415475093
319,9,2773.449927533894,0.30000000000000004,-1620.3200126567108
320,5,3199.1249444462173,0.4,676.0108363527895
321,27,563.4471424502945,0.4,1473.9150263687413
322,63,1344.5842514984163,0.4,734.9393858555411
323,11,3483.928902407455,0.5,457.5806555828142
324,60,3396.4549256889313,0.0,424.2753520208628
325,48,2276.22805952609,0.7000000000000001,896.3593447222595
326,9,2805.854776464482,0.8,-900.796538660817
327,26,4164.240480693172,0.4,-1595.4432562703726
328,14,1054.5880746389753,0.2,600.4351525648779
329,29,4279.765170285362,0.30000000000000004,-1232.699552061717
330,8,76.31829885102461,0.5,-1338.8935361717167
331,1,3108.6129425985982,0.6000000000000001,587.6068831490177
332,22,2022.6504167636808,0.2,1869.4469536039571
333,9,2029.6302147132428,0.8,1649.6483918137667
334,6,3461.790265468677,0.30000000000000004,-1704.027025492684
335,2,562.725424802215,0.30000000000000004,851.5502200846834
336,8,1546.104871753192,0.4,-955.475374370632
337,3,4104.310693986127,0.4,-1575.239967916865
338,5,3101.0386035392844,0.30000000000000004,1266.0516925267214
339,65,4132.78180581262,0.7000000000000001,883.2511049939283
340,23,3681.217656564128,0.2,191.5109247712478
341,9,3771.8250223507407,0.30000000000000004,-1682.443653073104
342,30,2255.9557506360984,0.0,1941.528597459045
343,60,4133.645825297053,0.4,-1728.9091723230306
344,8,3652.1774225395893,0.2,-1045.307689632979
345,6,2530.5726291359483,0.4,-174.5765812604393
346,47,128.3906418303696,0.1,-56.92463719220177
347,4,386.4320118289355,0.6000000000000001,101.4185896910542
348,4,2662.3688133011246,0.5,-639.2238152865202
349,10,4252.19724424827,0.2,625.8757585110013
350,3,1784.0550044485108,0.7000000000000001,184.4678051792207
351,39,3757.65936404715,0.2,362.3314161658384
352,37,263.89033437459386,0.2,-1451.8611160621015
353,24,923.0522590073274,0.30000000000000004,951.1312903228948
354,70,2889.8144321190434,0.0,365.7727590236375
355,3,3242.9368614211558,0.0,1562.762125223304
356,30,3225.1790815638096,0.2,-1706.7927020226057
357,33,246.99784899884722,0.6000000000000001,857.6432536002492
358,19,494.43411815160306,0.30000000000000004,765.3151452331742
359,3,2882.836005166683,0.5,-339.2672765055952
360,25,3367.117207467739,0.4,438.9395111902138
361,11,607.6871347002161,0.2,-1684.5967873966338
362,11,3281.15424757299,0.2,-1610.041988398135
363,6,638.4301459719496,0.1,-1336.0591750375647
364,9,3058.199338996966,0.8,1298.4804872825637
365,4,3006.9696303370333,0.2,-1023.0373647922297
366,22,406.5718217668208,0.30000000000000004,1640.10175625349
367,5,3369.7612367619117,0.30000000000000004,1958.22712731357
368,8,3349.7187453227903,0.5,349.30095831069525
369,33,215.20017581120746,0.4,-895.6587954337606
370,17,3981.07236332127,0.30000000000000004,1051.985668900408
371,9,3067.1290262413672,0.2,-35.08858870459221
372,13,3520.656366639551,0.2,-1084.1349357412118
373,29,2921.8668225171755,0.1,240.80536129131656
374,9,3307.7560749954378,0.2,1286.766750692321
375,16,1927.2994830849632,0.0,-547.8099875213713
376,27,1210.4504680595028,0.0,-197.9107683981572
377,25,501.3116314022275,0.2,1837.6177623946653
378,17,3632.35415324801,0.7000000000000001,1459.6497856940139
379,11,967.0998113734976,0.0,192.62033131640896
380,51,454.4070026069633,0.8,-1673.4107014434016
381,18,3304.1109398024814,0.1,1608.6198791776471
382,7,1717.1773403735501,0.1,1815.4611127354763
383,13,3896.4932199423297,0.0,-1305.221727367943
384,23,2634.083310213282,0.0,453.59218848571777
385,13,2037.5368376773213,0.2,-420.0694542761296
386,7,1016.1287223503456,0.2,-1351.2660832222216
387,2,714.7824464641908,0.0,-1526.5647540351538
388,64,1010.4538661986417,0.5,582.4266567218467
389,28,1391.3079911365887,0.2,-1403.0898189100324
390,35,841.5291536096287,0.1,1669.8777361145942
391,2,1587.61628983843,0.0,1068.0236511189103
392,2,1114.4946548250891,0.6000000000000001,1914.4119811380053
393,22,3584.9536232777486,0.7000000000000001,1462.7926347769455
394,30,1994.0936353051598,0.2,172.14219343691866
395,7,3349.6221454192223,0.2,1666.2041491462667
396,8,129.57585271077065,0.0,1551.979572304737
