,Quantity,Sales,Discount,Profit
173,2,1847.314302399273,0.0,-1057.9361774513154
174,7,435.7595823569168,0.4,-1092.2070207786687
175,22,3658.2203928219915,0.0,-1759.2179920854078
176,13,1104.6795437991689,0.0,42.51977748298782
177,21,1616.6842226471329,0.0,846.6115784172882
178,10,3654.257668927094,0.4,1041.9771154573011
179,20,3497.2574277766275,0.1,1820.4056666964009
180,28,2957.0263185569343,0.5,-856.9369693239365
181,17,3202.777044904443,0.6000000000000001,-118.51061469527008
182,9,881.3832164119967,0.5,-765.7395775971852
183,40,2132.7162905577484,0.30000000000000004,1636.9883201685677
184,9,849.4548716847896,0.0,543.3745610473468
185,7,1337.5373210650268,0.2,270.6803957007571
186,54,2983.7923987458953,0.2,443.57221672819946
187,15,3368.342236020941,0.2,569.5938134106807
188,3,3209.211064596389,0.4,1606.7579571007052
189,15,3495.828638876112,0.2,1786.3196671242874
190,54,3758.896836293905,0.2,-1416.5755457387709
191,10,4257.081660699124,0.6000000000000001,1536.2437458218003
192,55,284.20076618257485,0.0,21.86637494963543
193,4,2999.402156847928,0.30000000000000004,676.8535491598052
194,36,4167.190600675394,0.5,90.20828417826806
195,5,345.829253462584,0.5,267.8199116944959
196,23,2606.0793839364046,0.1,-1849.0147778850367
197,16,512.9799879644572,0.0,-424.728420092104
198,32,2167.6505805473203,0.0,-405.69578705230106
199,24,3989.341247185725,0.2,-247.40705363988513
200,25,3701.4900420365225,0.6000000000000001,-677.0260611985557
201,77,3242.5577334861227,0.1,1409.2754379884816
202,10,3669.667711263001,0.8,-1521.9230465126698
203,50,978.3183526307045,0.1,187.35560028098075
204,40,2464.2853067644896,0.2,970.9282561610178
205,10,597.9402794511941,0.1,816.318220254416
206,5,4136.4228500729105,0.7000000000000001,-1047.3971968060525
207,5,1957.333309930894,0.0,-85.76764110772547
208,6,716.351792391328,0.0,258.9895565325826
209,4,440.5298739676667,0.0,-517.4885745650415
210,46,498.09914245501534,0.0,1262.6321537856059
211,2,3736.0295571573724,0.2,178.16498564570998
212,9,2963.7434223054925,0.2,-1848.2235498742837
213,21,1385.3105803453004,0.2,1826.8795781639544
214,46,1339.0844876166018,0.5,690.1800236114793
215,28,121.72619355936963,0.0,524.205587296862
216,18,510.4370295802882,0.2,-881.5903756488729
217,77,925.0813223234562,0.1,131.29772549399127
218,17,1687.1648892540798,0.30000000000000004,1686.557662369359
219,25,230.93736327923395,0.4,-1583.5084402318164
220,3,1512.0171284750409,0.6000000000000001,-663.594549548965
221,22,373.291118980841,0.2,-621.7201318000928
222,9,334.5780775016571,0.0,266.4923231831947
223,4,1470.995644752691,0.0,-534.2303497637229
224,3,547.512199233041,0.0,-1031.1401171763644
225,9,2415.56967568487,0.5,1185.7227025577588
226,10,2918.7838168163,0.7000000000000001,1833.8641280815075
227,30,1160.5862667631452,0.2,-1826.7605665466858
228,11,2977.2816636649964,0.0,261.0428393172067
229,37,2145.856122733878,0.5,1285.4888276442346
230,41,3665.54330152994,0.5,-721.9332327041507
231,3,2073.2565020771835,0.6000000000000001,219.31737765267349
232,21,480.71307994066643,0.1,1527.9177551183964
233,2,2749.6252041459124,0.6000000000000001,-794.7692123427482
234,25,1337.7270077323853,0.1,1087.8609772030634
235,26,3539.408276248356,0.6000000000000001,-920.3023104287581
236,13,215.1691990270505,0.2,-1765.8846203297817
237,17,2849.3109640506427,0.5,-789.7948076186753
238,23,4188.021303477343,0.4,-1827.5520372907977
239,17,2045.4565328780593,0.2,-572.7302397694509
240,23,1075.519397132511,0.0,-344.5128752719195
241,53,3025.858763005222,0.30000000000000004,392.18571815028395
242,16,348.4533972958957,0.5,1168.2869017109217
243,26,3993.8702992020417,0.4,246.71343572631508
244,32,3548.900709665026,0.2,-299.6725302329969
245,15,4037.013521051419,0.0,-814.1833330470688
246,3,3035.4240371534156,0.2,971.8055687688127
247,20,3618.3358211766217,0.6000000000000001,845.1423197254223
248,43,680.5273047096391,0.4,1583.287661975359
249,20,3431.358227082517,0.2,1750.2027043320747
250,20,3972.02466981497,0.0,-1458.349203155498
251,9,1804.4504451506202,0.2,-541.4304613549975
252,37,202.81794275650367,0.1,-567.8272739747772
253,47,2157.003897320936,0.30000000000000004,-143.39529430699417
254,3,3929.950923014292,0.6000000000000001,1689.707531587648
255,27,3680.187589827994,0.0,251.70069807239383
256,8,76.79906978417438,0.0,-1514.5289598684465
257,27,53.76724888596462,0.7000000000000001,-1105.5819232308104
258,16,3913.794093677912,0.2,756.3136255526226
259,29,1761.5316905210248,0.4,-760.6993577545625
260,52,1066.4745635019467,0.7000000000000001,-1549.3069452867076
261,9,1522.6433806049954,0.30000000000000004,847.3461808080986
262,19,3841.0559556568473,0.2,423.27576692424213
263,4,641.0717957306314,0.7000000000000001,1616.4027254569899
264,10,3458.8798208527487,0.0,1850.7101561274087
265,25,675.2725195066876,0.30000000000000004,72.93876706254423
266,25,1271.6488233485425,0.30000000000000004,-1821.7176853806059
267,20,2274.2013572603937,0.0,-1816.412077725859
268,56,4118.6624787446,0.0,-1101.8918517928887
269,5,2223.25494619222,0.2,562.0878358562302
270,15,1778.3152935807943,0.2,145.51159738061074
271,21,2098.143909939726,0.2,-652.1560710766942
272,33,2549.2851527597577,0.0,442.59453386766495
273,28,1406.144069132811,0.2,821.7170115343317
274,24,3687.3408993172784,0.6000000000000001,-1593.9577730539108
275,31,4100.794121109262,0.7000000000000001,1124.8811716631
276,53,1767.6284681647587,0.30000000000000004,739.68002545383
277,20,1925.5467892014913,0.2,1355.6434541673586
278,45,2789.496416108027,0.30000000000000004,-886.3619738075539
279,12,574.5308418210919,0.1,-840.2282927451279
280,10,35.782972147199594,0.2,-1841.8065017924746
281,32,4206.12874543951,0.0,-301.56169533175375
282,4,2469.255767211372,0.2,1913.659973669039
283,2,505.5309908096594,0.2,254.7294273799837
284,33,3909.4372462577985,0.0,-1004.1444765710266
285,28,1461.4363948373136,0.6000000000000001,1305.85211790457
286,5,1740.473379691652,0.2,1641.1520635364948
287,3,965.5212087166739,0.30000000000000004,-860.7828609762764
288,45,646.9137360892231,0.5,-1129.0165542739123
289,1,1869.9544225287996,0.4,1043.4471217063171
290,12,2472.244540021018,0.2,-167.31065402221634
291,3,568.6093755941907,0.4,1705.9212359402975
292,7,2597.268266534217,0.1,-237.0040157598296
293,27,1254.064208927698,0.0,-536.0243282023473
294,13,3106.6679397808243,0.0,-1090.3272888670153
295,8,369.7605170094712,0.30000000000000004,-1592.0456532196858
296,10,251.6767911364034,0.2,-428.22952736357206
297,35,2446.7705148558384,0.4,-131.00159261905787
298,19,507.22868548480983,0.2,-890.584962464846
299,11,1860.62897738717,0.1,-926.1414250421011
300,3,2725.2218246150965,0.0,-293.4793339910209
301,17,2618.6415092592033,0.4,-21.185475113293023
302,32,2610.4870645724595,0.2,-1509.8031223687628
303,42,3500.0295535972487,0.1,-1190.023154603528
304,33,3938.196302461709,0.6000000000000001,-797.0827495615329
305,5,1357.6370089492307,0.2,1200.5745381888112
306,4,3227.136980082443,0.0,667.9891882007535
307,19,1440.1570077598374,0.6000000000000001,-166.21391486159382
308,7,3006.1152417365647,0.30000000000000004,-385.3178202034692
309,4,3536.9984215537456,0.0,-5.498859497128933
310,50,1666.040851265165,0.0,-223.14607597373492
311,25,3255.215601508539,0.2,1515.8828411385014
312,20,2923.2818539381437,0.0,-1700.7080719987016
313,3,779.586839146771,0.5,-1433.8000971573929
314,42,4198.584340901541,0.2,-1174.7264472378135
315,7,3563.1633206217134,0.2,-1625.4083673827627
316,17,1864.9282639885234,0.2,-1250.9942457052741
317,53,1276.7291951421378,0.30000000000000004,17.296033278954155
318,5,575.7305547785538,0.4,1556.702855137701
319,28,2951.31722917907,0.6000000000000001,4.3985930891517455
320,19,1065.8331679960768,0.0,280.93538536761776
321,36,1299.8142102626134,0.30000000000000004,-1302.7771821268063
322,2,2761.918213530639,0.2,1725.3758845953832
323,17,1502.6546997665102,0.0,429.3901826095446
324,7,2170.6943619277886,0.6000000000000001,1457.5985021271592
325,44,3438.5347843176105,0.5,-656.96176583692
326,3,3519.198422667359,0.0,-1108.4947566044616
327,12,3512.8271997316047,0.0,1424.744468055663
328,41,206.88481188955987,0.7000000000000001,1391.524657610804
329,32,2049.1394925963295,0.30000000000000004,-258.31568104419466
330,16,1066.8415299777305,0.5,-1335.7210512066733
331,51,1700.9815608830784,0.7000000000000001,1630.2910269340657
332,28,1849.552546420246,0.7000000000000001,-1784.7919276320995
333,27,2329.385544830871,0.0,696.3893825608227
334,37,483.3126210258267,0.2,1029.640562627573
335,3,1702.9320444393911,0.30000000000000004,-1560.5788913870394
336,5,1776.7545671218893,0.2,-39.25105245725513
337,77,1220.6160192336438,0.2,-1782.7395183827705
338,4,2348.6277347449472,0.1,220.8142100948137
339,73,3053.351933232799,0.0,-1407.010220693355
340,13,3410.617643879164,0.7000000000000001,1384.322918749843
341,1,2640.731900986873,0.0,-400.25969369645713
342,67,700.9631987888256,0.2,-1585.096802283706
343,9,696.8400350402271,0.2,-1438.5382880055156
344,12,4217.824075585921,0.30000000000000004,-748.6086034189216
345,28,2861.502437019683,0.2,-188.42669719779224
346,16,2809.7956228557505,0.4,-871.1284202961851
347,5,3769.6619188912427,0.6000000000000001,34.175597736750206
348,10,2258.094239318692,0.2,1867.6139941603517
349,19,3317.412225213626,0.2,545.3479610563143
350,1,4088.077433779678,0.4,1244.374863583578
351,26,35.14822625683103,0.5,1833.7576252665888
352,14,817.0322310516303,0.6000000000000001,755.3446355293711
353,4,968.0976375603001,0.5,-1610.512493872829
354,14,2453.955253446835,0.1,-1823.6334893562562
355,15,4219.4942987651175,0.0,1979.1380648238517
356,9,935.610142418647,0.30000000000000004,922.0259124614734
357,54,3092.6378939160268,0.0,-1101.9773967224182
358,10,2709.545873672462,0.30000000000000004,-1268.0662870262502
359,6,1628.0092474190822,0.1,-441.89042886519564
360,6,3307.689675720167,0.30000000000000004,1293.3933775748922
361,15,2349.351328953505,0.2,-373.5869709854644
362,8,3218.6128543478335,0.0,-1463.5560864678378
363,23,3807.914042653107,0.4,-699.2864804757883
364,5,2044.0688356529135,0.0,165.05177883096712
365,16,377.4581561368698,0.5,1313.075001056054
366,33,3243.594035932716,0.0,-31.554946712065885
367,82,3389.419784154337,0.2,498.2355014529451
368,14,1919.8544015659973,0.30000000000000004,435.3050711690819
369,8,4002.4777993927964,0.30000000000000004,-1335.9042005818715
370,25,3757.4045600158724,0.5,-1603.319734670223
371,21,2731.478421301666,0.0,1317.4735199353806
372,28,4153.070338906901,0.2,1415.8779202601838
373,57,2251.912070158637,0.2,-233.1920931059865
374,2,461.87305388247523,0.2,1013.7498792767312
375,22,1627.1037959277985,0.5,-1654.663846511644
376,19,731.6299737985945,0.0,-339.2834497487895
377,9,1314.709896745377,0.2,-281.99872578684176
378,10,326.98837381004455,0.0,-741.5098252412149
379,35,1214.4020160996884,0.2,1704.6411231076802
380,16,2207.04528544623,0.0,-948.6223243735643
381,7,3279.568793570635,0.0,-255.86181447324248
382,1,772.2712167732566,0.5,1906.713920565904
383,15,973.658787815951,0.30000000000000004,527.429081153796
384,4,3165.48497108346,0.2,-298.2921881575828
385,8,2003.7779895848885,0.7000000000000001,367.3565765265928
386,3,3853.691715784728,0.6000000000000001,948.0153468729015
387,15,381.3724569024211,0.4,-1614.8657953750944
388,4,572.4813908253725,0.6000000000000001,-235.70822607396985
389,9,1961.5714572591564,0.2,828.7297010239606
390,16,2032.400672273394,0.2,1542.166525456135
391,6,186.2050091486911,0.0,527.5552720584581
392,8,1262.036382552547,0.30000000000000004,620.3006157933312
393,14,2773.148748011973,0.0,-215.2281511449803
394,13,2018.233940282858,0.0,-655.8656184256781
395,5,3453.718602025118,0.2,-1526.4099967097313
396,1,3053.600997855518,0.6000000000000001,695.3530305081974
